key,adi,cv2,cls,mean,zero_share
CA_2|HOBBIES_1_003,3.967391304347826,0.15093513479702256,intermittent,0.3,0.7479452054794521
CA_2|HOBBIES_1_004,27.547169811320753,0.033719008264462814,intermittent,0.03767123287671233,0.9636986301369863
CA_2|HOBBIES_1_005,1.0969196093163036,0.6549144407536109,erratic,3.8267123287671234,0.08835616438356164
CA_2|HOBBIES_1_006,1.0167130919220055,0.6256032492897728,erratic,9.643835616438356,0.01643835616438356
CA_2|HOBBIES_1_007,1.0,0.4003344571283162,smooth,29.086986301369862,0.0
CA_2|HOBBIES_1_008,4.37125748502994,0.13375505205920982,intermittent,0.2719178082191781,0.7712328767123288
CA_2|HOBBIES_1_009,1.2096106048053024,0.5826471558689699,erratic,2.4726027397260273,0.17328767123287672
CA_2|HOBBIES_1_010,1.0034364261168385,0.46824314212888696,smooth,27.372602739726027,0.003424657534246575
CA_2|HOBBIES_2_001,1.0579710144927537,0.6382996518762006,erratic,5.912328767123288,0.0547945205479452
CA_2|HOBBIES_2_002,8.295454545454545,0.09037900874635572,intermittent,0.13424657534246576,0.8794520547945206
CA_2|HOBBIES_2_003,1.0511159107271417,0.614878013271922,erratic,5.822602739726028,0.04863013698630137
CA_2|HOBBIES_2_004,1.7136150234741785,0.38228584882720085,intermittent,1.045890410958904,0.41643835616438357
CA_2|HOBBIES_2_005,3.0672268907563027,0.2732035533364644,intermittent,0.4321917808219178,0.673972602739726
CA_2|HOBBIES_2_006,3.1196581196581197,0.22530596413151105,intermittent,0.42876712328767125,0.6794520547945205
CA_2|HOBBIES_2_007,1.1043872919818456,0.5029679504155666,erratic,3.6267123287671232,0.09452054794520548
CA_2|HOBBIES_2_008,1.8646232439335888,0.31219008264462816,intermittent,0.9041095890410958,0.4636986301369863
CA_2|HOBBIES_2_009,1.7136150234741785,0.4242262745574463,intermittent,1.0527397260273972,0.41643835616438357
CA_2|HOBBIES_2_010,1.3606710158434296,0.6058003048606041,lumpy,1.810958904109589,0.2650684931506849
CA_2|HOUSEHOLD_1_001,1.0406272273699215,0.5481264614531308,erratic,5.757534246575342,0.03904109589041096
CA_2|HOUSEHOLD_1_002,1.1821862348178138,0.5210733305082097,erratic,2.7726027397260276,0.1541095890410959
CA_2|HOUSEHOLD_1_003,23.548387096774192,0.029296875,intermittent,0.043835616438356165,0.9575342465753425
CA_2|HOUSEHOLD_1_004,9.480519480519481,0.07301495137175205,intermittent,0.1136986301369863,0.8945205479452055
CA_2|HOUSEHOLD_1_005,10.28169014084507,0.06577837746668914,intermittent,0.10547945205479452,0.9027397260273973
CA_2|HOUSEHOLD_1_006,1.0096818810511756,0.7152255751625559,erratic,12.767123287671232,0.009589041095890411
CA_2|HOUSEHOLD_1_007,3.967391304347826,0.20658131656092976,intermittent,0.30753424657534245,0.7479452054794521
CA_2|HOUSEHOLD_1_008,1.761158021712907,0.3463148190275499,intermittent,0.9897260273972602,0.4321917808219178
CA_2|HOUSEHOLD_1_009,1.0138888888888888,0.672189324254616,erratic,11.456849315068494,0.0136986301369863
CA_2|HOUSEHOLD_1_010,9.798657718120806,0.054982002294213045,intermittent,0.10890410958904109,0.897945205479452
CA_2|HOUSEHOLD_2_001,2.056338028169014,0.3912573181015022,intermittent,0.7897260273972603,0.5136986301369864
CA_2|HOUSEHOLD_2_002,1.0369318181818181,0.6082126562190044,erratic,6.2246575342465755,0.03561643835616438
CA_2|HOUSEHOLD_2_003,1.2852112676056338,0.4793530770846462,smooth,2.1267123287671232,0.2219178082191781
CA_2|HOUSEHOLD_2_004,1.0936329588014981,0.593618169764812,erratic,4.140410958904109,0.08561643835616438
CA_2|HOUSEHOLD_2_005,1.0027472527472527,0.6543632318243359,erratic,33.847945205479455,0.0027397260273972603
CA_2|HOUSEHOLD_2_006,11.68,0.07681755829903976,intermittent,0.09246575342465753,0.9143835616438356
CA_2|HOUSEHOLD_2_007,1.0814814814814815,0.6311683005731938,erratic,4.256164383561644,0.07534246575342465
CA_2|HOUSEHOLD_2_008,1.2299915754001685,0.5346662027461158,erratic,2.245890410958904,0.18698630136986302
CA_2|HOUSEHOLD_2_009,1.7096018735362997,0.47090335735363037,intermittent,1.1547945205479453,0.41506849315068495
CA_2|HOUSEHOLD_2_010,1.1559778305621535,0.5153543584326745,erratic,2.8972602739726026,0.13493150684931507
CA_3|FOODS_1_001,1.169871794871795,0.5993745407807187,erratic,2.872602739726027,0.14520547945205478
CA_3|FOODS_1_002,33.18181818181818,0.021234567901234565,intermittent,0.030821917808219176,0.9698630136986301
CA_3|FOODS_1_003,1.1002260738507912,0.8248166300991042,erratic,3.680821917808219,0.0910958904109589
CA_3|FOODS_1_004,1.896103896103896,0.47865410690153115,intermittent,0.9171232876712329,0.4726027397260274
CA_3|FOODS_1_005,4.965986394557823,0.17583043052614802,intermittent,0.24863013698630138,0.7986301369863014
CA_3|FOODS_1_006,4.124293785310734,0.21397816039826953,intermittent,0.3034246575342466,0.7575342465753425
CA_3|FOODS_1_007,22.8125,0.0,intermittent,0.043835616438356165,0.9561643835616438
CA_3|FOODS_1_008,10.28169014084507,0.0698022892819979,intermittent,0.10616438356164383,0.9027397260273973
CA_3|FOODS_1_009,1.1213517665130568,0.5872817718977943,erratic,3.3164383561643835,0.10821917808219178
CA_3|FOODS_1_010,1.0055096418732783,0.5994985757831112,erratic,18.39041095890411,0.005479452054794521
CA_3|FOODS_2_001,1.2320675105485233,0.6049737425910532,erratic,2.382876712328767,0.18835616438356165
CA_3|FOODS_2_002,2.491467576791809,0.3691588785046728,intermittent,0.5863013698630137,0.5986301369863014
CA_3|FOODS_2_003,1.1860276198212836,0.6677600233474724,erratic,2.7815068493150683,0.15684931506849314
CA_3|FOODS_2_004,1.0110803324099722,0.736875513416169,erratic,12.746575342465754,0.010958904109589041
CA_3|FOODS_2_005,14.89795918367347,0.05103550295857988,intermittent,0.07123287671232877,0.9328767123287671
CA_3|FOODS_2_006,3.0041152263374484,0.32985309243338695,intermittent,0.46643835616438356,0.6671232876712329
CA_3|FOODS_2_007,33.18181818181818,0.0,intermittent,0.030136986301369864,0.9698630136986301
CA_3|FOODS_2_008,1.1102661596958174,0.5712150797712555,erratic,3.6458904109589043,0.09931506849315068
CA_3|FOODS_2_009,4.850498338870432,0.17677514792899404,intermittent,0.2493150684931507,0.7938356164383562
CA_3|FOODS_2_010,1.139734582357533,0.9064792474651381,erratic,3.7965753424657533,0.1226027397260274
CA_3|HOBBIES_1_001,1.5581643543223052,0.5436644877558252,lumpy,1.4226027397260275,0.3582191780821918
CA_3|HOBBIES_1_002,1.006896551724138,0.44364621938673054,smooth,15.447260273972603,0.00684931506849315
CA_3|HOBBIES_1_003,4.915824915824916,0.10989619377162634,intermittent,0.2328767123287671,0.7965753424657535
CA_3|HOBBIES_1_004,31.06382978723404,0.037484381507705125,intermittent,0.03356164383561644,0.9678082191780822
CA_3|HOBBIES_1_005,1.1908646003262642,0.6251934653406368,erratic,2.7582191780821916,0.16027397260273973
CA_3|HOBBIES_1_006,1.0376687988628288,0.5812965293826385,erratic,6.757534246575342,0.036301369863013695
CA_3|HOBBIES_1_007,1.0020590253946466,0.515176361150338,erratic,21.814383561643837,0.002054794520547945
CA_3|HOBBIES_1_008,5.680933852140078,0.13390218522372532,intermittent,0.21232876712328766,0.8239726027397261
CA_3|HOBBIES_1_009,1.3838862559241707,0.4784695090878207,intermittent,1.6684931506849314,0.2773972602739726
CA_3|HOBBIES_1_010,1.0020590253946466,0.4495956006348246,smooth,21.64041095890411,0.002054794520547945
CA_3|HOBBIES_2_001,1.0887397464578672,0.6183430275420098,erratic,3.9116438356164385,0.08150684931506849
CA_3|HOBBIES_2_002,11.496062992125983,0.08488321799307952,intermittent,0.09315068493150686,0.913013698630137
CA_3|HOBBIES_2_003,1.0871183916604616,0.5817307040655233,erratic,4.226027397260274,0.08013698630136987
CA_3|HOBBIES_2_004,2.134502923976608,0.29945586594722595,intermittent,0.7458904109589041,0.5315068493150685
CA_3|HOBBIES_2_005,4.281524926686217,0.2024445646295294,intermittent,0.2945205479452055,0.7664383561643836
CA_3|HOBBIES_2_006,4.1477272727272725,0.1715976331360947,intermittent,0.28493150684931506,0.7589041095890411
CA_3|HOBBIES_2_007,1.1860276198212836,0.4904988919667589,erratic,2.6027397260273974,0.15684931506849314
CA_3|HOBBIES_2_008,2.2992125984251968,0.2842698275533856,intermittent,0.6376712328767123,0.565068493150685
CA_3|HOBBIES_2_009,1.8838709677419354,0.34859580757860786,intermittent,0.8356164383561644,0.4691780821917808
CA_3|HOBBIES_2_010,1.6276477146042363,0.4632971395757792,intermittent,1.2116438356164383,0.3856164383561644
CA_3|HOUSEHOLD_1_001,1.0735294117647058,0.5317912735072995,erratic,4.230821917808219,0.0684931506849315
CA_3|HOUSEHOLD_1_002,1.3518518518518519,0.5069449424504285,lumpy,1.83013698630137,0.2602739726027397
CA_3|HOUSEHOLD_1_003,56.15384615384615,0.0,intermittent,0.01780821917808219,0.9821917808219178
CA_3|HOUSEHOLD_1_004,14.174757281553399,0.08386479591836737,intermittent,0.07671232876712329,0.9294520547945205
CA_3|HOUSEHOLD_1_005,16.40449438202247,0.030482041587901694,intermittent,0.06301369863013699,0.939041095890411
CA_3|HOUSEHOLD_1_006,1.0325318246110324,0.7164730434782608,erratic,7.876712328767123,0.031506849315068496
CA_3|HOUSEHOLD_1_007,5.4275092936802976,0.13537771912736563,intermittent,0.21164383561643835,0.8157534246575342
CA_3|HOUSEHOLD_1_008,2.1470588235294117,0.38798916429449176,intermittent,0.7383561643835617,0.5342465753424658
CA_3|HOUSEHOLD_1_009,1.0174216027874565,0.6235767931693573,erratic,8.947945205479453,0.017123287671232876
CA_3|HOUSEHOLD_1_010,13.644859813084112,0.009087791495198902,intermittent,0.07397260273972603,0.9267123287671233
CA_3|HOUSEHOLD_2_001,2.5569176882661995,0.32499814361030666,intermittent,0.5506849315068493,0.6089041095890411
CA_3|HOUSEHOLD_2_002,1.0790835181079084,0.6109625317240246,erratic,4.125342465753425,0.07328767123287672
CA_3|HOUSEHOLD_2_003,1.4673366834170853,0.445746586232181,intermittent,1.382876712328767,0.3184931506849315
CA_3|HOUSEHOLD_2_004,1.1717495987158908,0.5751068550901663,erratic,2.841780821917808,0.14657534246575343
CA_3|HOUSEHOLD_2_005,1.0027472527472527,0.8107951898996895,erratic,25.844520547945205,0.0027397260273972603
CA_3|HOUSEHOLD_2_006,15.53191489361702,0.04540353025201512,intermittent,0.06780821917808219,0.9356164383561644
CA_3|HOUSEHOLD_2_007,1.1614956245027843,0.6335286551925223,erratic,2.973287671232877,0.13904109589041097
CA_3|HOUSEHOLD_2_008,1.4341846758349706,0.4603209595245838,intermittent,1.5438356164383562,0.30273972602739724
CA_3|HOUSEHOLD_2_009,2.07977207977208,0.39431216700148475,intermittent,0.7328767123287672,0.5191780821917809
CA_3|HOUSEHOLD_2_010,1.3212669683257918,0.4853409275008373,intermittent,1.8041095890410959,0.24315068493150685
TX_1|FOODS_1_001,1.0936329588014981,0.5894327904955163,erratic,4.124657534246575,0.08561643835616438
TX_1|FOODS_1_002,16.59090909090909,0.03079338244173408,intermittent,0.06232876712328767,0.9397260273972603
TX_1|FOODS_1_003,1.0526315789473684,0.7599172282109218,erratic,6.016438356164383,0.05
TX_1|FOODS_1_004,1.6079295154185023,0.4407209222581711,intermittent,1.2178082191780821,0.3780821917808219
TX_1|FOODS_1_005,2.7087198515769946,0.2854515382745555,intermittent,0.5253424657534247,0.6308219178082192
TX_1|FOODS_1_006,3.16017316017316,0.3628382701644775,intermittent,0.4465753424657534,0.6835616438356165
TX_1|FOODS_1_007,14.038461538461538,0.018155927376290504,intermittent,0.07260273972602739,0.9287671232876712
TX_1|FOODS_1_008,6.108786610878661,0.11622935417546051,intermittent,0.18561643835616437,0.8363013698630137
TX_1|FOODS_1_009,1.125674633770239,0.5941305829489365,erratic,3.5883561643835615,0.11164383561643836
TX_1|FOODS_1_010,1.0034364261168385,0.6229780064228163,erratic,25.193150684931506,0.003424657534246575
TX_1|FOODS_2_001,1.1317829457364341,0.7907165435335632,erratic,3.3965753424657534,0.11643835616438356
TX_1|FOODS_2_002,2.0534458509142053,0.4456718192627825,intermittent,0.7945205479452054,0.513013698630137
TX_1|FOODS_2_003,1.1248073959938367,0.7308805147473749,erratic,3.65,0.11095890410958904
TX_1|FOODS_2_004,1.0027472527472527,0.7637393015938312,erratic,24.596575342465755,0.0027397260273972603
TX_1|FOODS_2_005,8.902439024390244,0.07627972284118312,intermittent,0.12397260273972603,0.8876712328767123
TX_1|FOODS_2_006,2.0362622036262206,0.5118210638511624,lumpy,0.8883561643835617,0.5089041095890411
TX_1|FOODS_2_007,16.976744186046513,0.011230017175320387,intermittent,0.05958904109589041,0.9410958904109589
TX_1|FOODS_2_008,1.0465949820788532,0.8036613378522401,erratic,5.480821917808219,0.04452054794520548
TX_1|FOODS_2_009,3.2589285714285716,0.2867555555555557,intermittent,0.410958904109589,0.6931506849315069
TX_1|FOODS_2_010,1.028169014084507,0.8549222123975101,erratic,7.894520547945206,0.0273972602739726
TX_1|HOBBIES_1_001,1.275109170305677,0.6428432042737381,erratic,2.4184931506849314,0.21575342465753425
TX_1|HOBBIES_1_002,1.0020590253946466,0.4423750596365253,smooth,23.082876712328765,0.002054794520547945
TX_1|HOBBIES_1_003,3.451536643026005,0.183512651384083,intermittent,0.3726027397260274,0.7102739726027397
TX_1|HOBBIES_1_004,26.071428571428573,0.03210463733650417,intermittent,0.03972602739726028,0.9616438356164384
TX_1|HOBBIES_1_005,1.0855018587360594,0.6196266811525025,erratic,4.258219178082192,0.07876712328767123
TX_1|HOBBIES_1_006,1.0131852879944483,0.6100958829153823,erratic,11.166438356164383,0.013013698630136987
TX_1|HOBBIES_1_007,1.0,0.4149634604622177,smooth,31.08082191780822,0.0
TX_1|HOBBIES_1_008,3.7435897435897436,0.1715457661403607,intermittent,0.32945205479452055,0.7328767123287672
TX_1|HOBBIES_1_009,1.1967213114754098,0.47837471578605856,smooth,2.5246575342465754,0.1643835616438356
TX_1|HOBBIES_1_010,1.0006854009595614,0.47816572542529096,smooth,29.507534246575343,0.0006849315068493151
TX_1|HOBBIES_2_001,1.0391459074733096,0.631599609164148,erratic,6.354109589041096,0.03767123287671233
TX_1|HOBBIES_2_002,7.684210526315789,0.08825048853350109,intermittent,0.14452054794520547,0.8698630136986302
TX_1|HOBBIES_2_003,1.0318021201413428,0.5975116007633806,erratic,5.968493150684932,0.030821917808219176
TX_1|HOBBIES_2_004,1.6026344676180022,0.40659732670341986,intermittent,1.173972602739726,0.37602739726027395
TX_1|HOBBIES_2_005,2.874015748031496,0.27508393595041314,intermittent,0.4821917808219178,0.6520547945205479
TX_1|HOBBIES_2_006,2.868369351669941,0.24647440424444125,intermittent,0.48561643835616436,0.6513698630136986
TX_1|HOBBIES_2_007,1.0911808669656202,0.4550119782007685,smooth,4.010273972602739,0.08356164383561644
TX_1|HOBBIES_2_008,1.7360285374554103,0.3730621635015849,intermittent,1.0143835616438357,0.42397260273972603
TX_1|HOBBIES_2_009,1.6186252771618626,0.4404946206292612,intermittent,1.2,0.3821917808219178
TX_1|HOBBIES_2_010,1.3082437275985663,0.6123358472160859,erratic,1.939041095890411,0.2356164383561644
TX_1|HOUSEHOLD_1_001,1.028169014084507,0.48166593002434577,smooth,6.405479452054794,0.0273972602739726
TX_1|HOUSEHOLD_1_002,1.1477987421383649,0.5546654404689418,erratic,3.084931506849315,0.12876712328767123
TX_1|HOUSEHOLD_1_003,24.333333333333332,0.04308390022675737,intermittent,0.04315068493150685,0.958904109589041
TX_1|HOUSEHOLD_1_004,7.849462365591398,0.11091017251635932,intermittent,0.1404109589041096,0.8726027397260274
TX_1|HOUSEHOLD_1_005,8.74251497005988,0.05805062263974285,intermittent,0.1226027397260274,0.8856164383561644
TX_1|HOUSEHOLD_1_006,1.006896551724138,0.6409241210150021,erratic,13.183561643835617,0.00684931506849315
TX_1|HOUSEHOLD_1_007,3.7055837563451774,0.19781848265669616,intermittent,0.34178082191780823,0.7301369863013699
TX_1|HOUSEHOLD_1_008,1.7569193742478941,0.33179604667270496,intermittent,0.9383561643835616,0.43082191780821916
TX_1|HOUSEHOLD_1_009,1.0062026188835287,0.5599592812040932,erratic,13.676712328767124,0.0061643835616438354
TX_1|HOUSEHOLD_1_010,8.439306358381502,0.06655953250547847,intermittent,0.1267123287671233,0.8815068493150685
TX_1|HOUSEHOLD_2_001,1.965006729475101,0.3664725158225147,intermittent,0.7952054794520548,0.4910958904109589
TX_1|HOUSEHOLD_2_002,1.042857142857143,0.5895494651105626,erratic,5.771232876712329,0.0410958904109589
TX_1|HOUSEHOLD_2_003,1.2404418011894647,0.48047048196333636,smooth,2.143150684931507,0.19383561643835617
TX_1|HOUSEHOLD_2_004,1.0903659447348768,0.5339481912257245,erratic,4.035616438356165,0.08287671232876713
TX_1|HOUSEHOLD_2_005,1.0013717421124828,0.7306201155830111,erratic,38.91164383561644,0.0013698630136986301
TX_1|HOUSEHOLD_2_006,11.23076923076923,0.06490233144297414,intermittent,0.09452054794520548,0.910958904109589
TX_1|HOUSEHOLD_2_007,1.0688140556368961,0.5946455034237281,erratic,4.707534246575342,0.06438356164383562
TX_1|HOUSEHOLD_2_008,1.2662619254119687,0.5307646681790116,erratic,2.115068493150685,0.21027397260273972
TX_1|HOUSEHOLD_2_009,1.6647662485746864,0.4084919528241638,intermittent,1.2205479452054795,0.3993150684931507
TX_1|HOUSEHOLD_2_010,1.2279226240538268,0.5282611278528457,erratic,2.3486301369863014,0.18561643835616437
TX_2|FOODS_1_001,1.1717495987158908,0.7090000307822043,erratic,2.9705479452054795,0.14657534246575343
TX_2|FOODS_1_002,35.609756097560975,0.02267573696145124,intermittent,0.028767123287671233,0.9719178082191781
TX_2|FOODS_1_003,1.0735294117647058,0.8067003120158,erratic,4.924657534246576,0.0684931506849315
TX_2|FOODS_1_004,1.928665785997358,0.427622442262082,intermittent,0.9123287671232877,0.4815068493150685
TX_2|FOODS_1_005,3.924731182795699,0.2272700809253042,intermittent,0.31095890410958904,0.7452054794520548
TX_2|FOODS_1_006,3.467933491686461,0.24176429407997987,intermittent,0.37602739726027395,0.7116438356164384
TX_2|FOODS_1_007,20.0,0.0,intermittent,0.05,0.95
TX_2|FOODS_1_008,10.503597122302159,0.05117717003567182,intermittent,0.09931506849315068,0.9047945205479452
TX_2|FOODS_1_009,1.2478632478632479,0.7393583417747716,erratic,2.4904109589041097,0.19863013698630136
TX_2|FOODS_1_010,1.0041265474552958,0.7021246045994384,erratic,19.911643835616438,0.00410958904109589
TX_2|FOODS_2_001,1.2176814011676398,0.6246624602698526,erratic,2.377397260273973,0.17876712328767122
